time_s,load_N,stress_MPa
16.795000,384.559227,115.367768
16.800000,394.898938,118.469681
16.805000,403.863475,121.159042
16.810000,395.749899,118.724970
16.815000,386.712159,116.013648
16.820000,378.306831,113.492049
16.825000,366.672990,110.001897
16.830000,356.802671,107.040801
16.835000,347.964223,104.389267
16.840000,347.623254,104.286976
16.845000,346.953504,104.086051
16.850000,328.758787,98.627636
16.855000,311.036760,93.311028
16.860000,294.098805,88.229642
16.865000,269.094935,80.728481
16.870000,231.737839,69.521352
16.875000,211.453137,63.435941
16.880000,182.437147,54.731144
16.885000,161.686765,48.506030
16.890000,120.728372,36.218512
16.895000,100.956869,30.287061
16.900000,74.445516,22.333655
16.905000,62.182555,18.654766
16.910000,46.033812,13.810143
16.915000,49.045087,14.713526
16.920000,32.411952,9.723586
16.925000,38.064581,11.419374
16.930000,21.157564,6.347269
16.935000,22.840075,6.852023
16.940000,13.274524,3.982357
16.945000,19.093620,5.728086
16.950000,18.705370,5.611611
16.955000,43.791162,13.137349
16.960000,35.823767,10.747130
16.965000,55.923768,16.777130
16.970000,60.561219,18.168366
16.975000,89.942316,26.982695
16.980000,88.818693,26.645608
16.985000,120.607563,36.182269
16.990000,129.449190,38.834757
16.995000,180.114678,54.034403
17.000000,186.132898,55.839869
17.005000,228.804637,68.641391
17.010000,258.125365,77.437609
17.015000,281.904289,84.571287
17.020000,289.710472,86.913142
17.025000,327.416623,98.224987
17.030000,345.262832,103.578849
17.035000,375.143598,112.543079
17.040000,402.274974,120.682492
17.045000,417.986812,125.396044
17.050000,419.704300,125.911290
17.055000,431.017959,129.305388
17.060000,442.666203,132.799861
17.065000,449.290022,134.787007
17.070000,448.466013,134.539804
17.075000,441.166817,132.350045
17.080000,423.936996,127.181099
17.085000,409.159402,122.747820
17.090000,383.394043,115.018213
17.095000,358.125930,107.437779
17.100000,343.719345,103.115804
17.105000,325.916697,97.775009
17.110000,307.890301,92.367090
17.115000,274.725983,82.417795
17.120000,260.997274,78.299182
17.125000,243.150470,72.945141
17.130000,213.260803,63.978241
17.135000,168.505618,50.551685
17.140000,167.723460,50.317038
17.145000,155.848587,46.754576
17.150000,122.273863,36.682159
17.155000,99.940623,29.982187
17.160000,96.364246,28.909274
17.165000,91.002308,27.300692
17.170000,63.849454,19.154836
17.175000,44.912041,13.473612
17.180000,63.560533,19.068160
17.185000,51.681805,15.504542
17.190000,49.111378,14.733413
17.195000,55.211114,16.563334
17.200000,76.772879,23.031864
17.205000,71.390052,21.417016
17.210000,97.458124,29.237437
17.215000,115.288823,34.586647
17.220000,116.301288,34.890387
17.225000,131.733763,39.520129
17.230000,171.327724,51.398317
17.235000,179.874045,53.962214
17.240000,181.938629,54.581589
17.245000,224.276126,67.282838
17.250000,256.484070,76.945221
17.255000,267.064021,80.119206
17.260000,291.336349,87.400905
17.265000,324.116018,97.234806
17.270000,343.638790,103.091637
17.275000,368.853555,110.656067
17.280000,382.943315,114.882995
17.285000,402.106683,120.632005
17.290000,418.638641,125.591592
17.295000,445.262817,133.578845
17.300000,455.246033,136.573810
17.305000,467.527875,140.258362
17.310000,477.683859,143.305158
17.315000,482.476844,144.743053
17.320000,477.967130,143.390139
17.325000,473.157179,141.947154
17.330000,479.501468,143.850440
17.335000,474.220253,142.266076
17.340000,456.221389,136.866417
17.345000,427.340258,128.202077
17.350000,411.316872,123.395062
17.355000,380.202712,114.060814
17.360000,346.263545,103.879064
17.365000,311.178867,93.353660
17.370000,275.444162,82.633249
17.375000,246.372336,73.911701
17.380000,223.598230,67.079469
17.385000,206.359381,61.907814
17.390000,184.228724,55.268617
17.395000,184.688247,55.406474
17.400000,156.639760,46.991928
17.405000,134.434708,40.330412
17.410000,114.343724,34.303117
17.415000,103.643960,31.093188
17.420000,78.689952,23.606985
17.425000,57.297525,17.189258
17.430000,40.764158,12.229248
17.435000,20.005906,6.001772
17.440000,30.057585,9.017276
17.445000,38.549757,11.564927
17.450000,68.804481,20.641344
17.455000,88.337762,26.501329
17.460000,109.870368,32.961110
17.465000,123.983933,37.195180
17.470000,137.631665,41.289500
17.475000,154.602712,46.380814
17.480000,175.527625,52.658288
17.485000,195.460225,58.638068
17.490000,216.621788,64.986536
17.495000,244.875180,73.462554
17.500000,262.612975,78.783893
17.505000,292.310561,87.693168
17.510000,338.578897,101.573669
17.515000,359.479722,107.843917
17.520000,378.919986,113.675996
17.525000,384.555532,115.366660
17.530000,395.658696,118.697609
17.535000,395.588814,118.676644
17.540000,395.924310,118.777293
17.545000,413.047167,123.914150
17.550000,444.904544,133.471363
17.555000,446.197454,133.859236
17.560000,449.731572,134.919472
17.565000,459.156204,137.746861
17.570000,459.657185,137.897156
17.575000,436.389304,130.916791
17.580000,430.345545,129.103664
17.585000,436.660028,130.998009
17.590000,429.855976,128.956793
17.595000,410.109670,123.032901
17.600000,401.516933,120.455080
17.605000,373.204145,111.961244
17.610000,334.380767,100.314230
17.615000,313.094883,93.928465
17.620000,276.250517,82.875155
17.625000,254.831181,76.449354
17.630000,248.850022,74.655007
17.635000,232.718038,69.815411
17.640000,192.627498,57.788249
17.645000,169.980424,50.994127
17.650000,132.821354,39.846406
17.655000,111.758300,33.527490
17.660000,90.559340,27.167802
17.665000,93.742460,28.122738
17.670000,82.066891,24.620067
17.675000,76.035811,22.810743
17.680000,61.464305,18.439292
17.685000,53.860214,16.158064
17.690000,41.009614,12.302884
17.695000,51.920289,15.576087
17.700000,72.244930,21.673479
17.705000,82.278399,24.683520
17.710000,84.824158,25.447247
17.715000,89.078828,26.723648
17.720000,102.612817,30.783845
17.725000,117.662935,35.298881
17.730000,134.494192,40.348258
17.735000,161.628316,48.488495
17.740000,196.395419,58.918626
17.745000,228.363741,68.509122
17.750000,251.187857,75.356357
17.755000,278.802746,83.640824
17.760000,298.601045,89.580314
17.765000,322.519119,96.755736
17.770000,340.283817,102.085145
17.775000,353.310075,105.993022
17.780000,361.037318,108.311195
17.785000,382.795346,114.838604
17.790000,411.546084,123.463825
17.795000,423.270696,126.981209
17.800000,451.635231,135.490569
17.805000,466.293092,139.887928
17.810000,468.974230,140.692269
17.815000,447.600232,134.280070
17.820000,437.677758,131.303328
17.825000,430.590340,129.177102
17.830000,424.362364,127.308709
17.835000,419.944701,125.983410
17.840000,421.288514,126.386554
17.845000,407.948243,122.384473
17.850000,374.786994,112.436098
17.855000,351.216363,105.364909
17.860000,327.290243,98.187073
17.865000,300.711417,90.213425
17.870000,279.329952,83.798986
17.875000,256.404462,76.921339
17.880000,223.486325,67.045898
17.885000,190.605225,57.181567
17.890000,154.769174,46.430752
17.895000,135.382365,40.614710
17.900000,95.356237,28.606871
17.905000,79.642348,23.892704
17.910000,82.853797,24.856139
17.915000,72.096799,21.629040
17.920000,42.080462,12.624139
17.925000,48.698821,14.609646
17.930000,53.694717,16.108415
17.935000,29.342302,8.802691
17.940000,36.150873,10.845262
17.945000,48.338975,14.501692
17.950000,50.900958,15.270287
17.955000,74.182275,22.254683
17.960000,87.276068,26.182820
17.965000,91.969214,27.590764
17.970000,103.570393,31.071118
17.975000,128.071044,38.421313
17.980000,126.462830,37.938849
17.985000,153.902992,46.170897
17.990000,182.317281,54.695184
17.995000,198.550049,59.565015
18.000000,223.915645,67.174693
18.005000,242.318750,72.695625
18.010000,257.600907,77.280272
18.015000,267.565023,80.269507
18.020000,296.219195,88.865758
18.025000,306.413093,91.923928
18.030000,326.997272,98.099182
18.035000,333.897993,100.169398
18.040000,359.969824,107.990947
18.045000,376.687299,113.006190
18.050000,381.819005,114.545702
18.055000,382.383437,114.715031
18.060000,389.316743,116.795023
18.065000,395.185642,118.555693
18.070000,369.825017,110.947505
18.075000,368.793407,110.638022
18.080000,350.258557,105.077567
18.085000,340.558894,102.167668
18.090000,324.297266,97.289180
18.095000,321.268838,96.380651
18.100000,304.749124,91.424737
18.105000,289.043235,86.712970
18.110000,284.256607,85.276982
18.115000,259.866926,77.960078
18.120000,248.219360,74.465808
18.125000,210.377325,63.113197
18.130000,182.213338,54.664001
18.135000,149.613314,44.883994
18.140000,115.811078,34.743324
18.145000,80.945762,24.283729
18.150000,71.972874,21.591862
18.155000,50.321817,15.096545
18.160000,29.604048,8.881214
18.165000,15.469811,4.640943
18.170000,8.191120,2.457336
18.175000,-10.169345,-3.050803
18.180000,-3.350764,-1.005229
18.185000,-19.406213,-5.821864
18.190000,-13.006267,-3.901880
18.195000,-5.746476,-1.723943
18.200000,12.065568,3.619670
18.205000,20.240581,6.072174
18.210000,41.950685,12.585205
18.215000,26.329397,7.898819
18.220000,40.060411,12.018123
18.225000,48.819000,14.645700
18.230000,65.544627,19.663388
18.235000,79.819670,23.945901
18.240000,113.112359,33.933708
18.245000,125.681117,37.704335
18.250000,157.092162,47.127649
18.255000,191.620339,57.486102
18.260000,212.458507,63.737552
18.265000,239.121861,71.736558
18.270000,276.648578,82.994573
18.275000,284.402519,85.320756
18.280000,307.880309,92.364093
18.285000,329.336322,98.800897
18.290000,343.137007,102.941102
18.295000,350.369814,105.110944
18.300000,379.094662,113.728399
18.305000,356.144681,106.843404
18.310000,370.229455,111.068837
18.315000,373.915389,112.174617
18.320000,373.652963,112.095889
18.325000,349.685577,104.905673
18.330000,338.169219,101.450766
18.335000,316.482466,94.944740
18.340000,310.252461,93.075738
18.345000,296.805500,89.041650
18.350000,293.155060,87.946518
18.355000,288.997995,86.699399
18.360000,259.224980,77.767494
18.365000,222.630949,66.789285
18.370000,177.704307,53.311292
18.375000,131.073532,39.322060
18.380000,97.121481,29.136444
18.385000,52.869473,15.860842
18.390000,33.453618,10.036086
18.395000,11.731354,3.519406
18.400000,16.576785,4.973035
18.405000,4.369387,1.310816
18.410000,2.570682,0.771205
18.415000,-10.223724,-3.067117
18.420000,-33.014963,-9.904489
18.425000,-68.724418,-20.617325
18.430000,-97.094450,-29.128335
18.435000,-86.021776,-25.806533
18.440000,-86.902169,-26.070651
18.445000,-84.459928,-25.337978
18.450000,-74.981029,-22.494309
18.455000,-44.298790,-13.289637
18.460000,-40.828306,-12.248492
18.465000,-28.851485,-8.655446
18.470000,-10.211316,-3.063395
18.475000,3.434716,1.030415
18.480000,16.714638,5.014392
18.485000,41.755081,12.526524
18.490000,54.869312,16.460794
18.495000,76.351731,22.905519
18.500000,114.591328,34.377398
18.505000,130.380300,39.114090
18.510000,155.236313,46.570894
18.515000,186.631537,55.989461
18.520000,224.313436,67.294031
18.525000,249.262723,74.778817
18.530000,280.510838,84.153251
18.535000,294.242826,88.272848
18.540000,298.670396,89.601119
18.545000,297.116159,89.134848
18.550000,296.518526,88.955558
18.555000,308.493627,92.548088
18.560000,315.538585,94.661575
18.565000,340.387508,102.116252
18.570000,344.265650,103.279695
18.575000,333.472226,100.041668
18.580000,318.988576,95.696573
18.585000,294.894737,88.468421
18.590000,260.095093,78.028528
18.595000,231.037141,69.311142
18.600000,216.998629,65.099589
18.605000,178.178219,53.453466
18.610000,158.415891,47.524767
18.615000,122.697347,36.809204
18.620000,114.203061,34.260918
18.625000,72.009107,21.602732
18.630000,61.304786,18.391436
18.635000,18.864831,5.659449
18.640000,1.862644,0.558793
18.645000,-21.151406,-6.345422
18.650000,-41.508412,-12.452524
18.655000,-68.003509,-20.401053
18.660000,-77.235823,-23.170747
18.665000,-107.875840,-32.362752
18.670000,-127.851883,-38.355565
18.675000,-128.104552,-38.431366
18.680000,-144.651614,-43.395484
18.685000,-140.277299,-42.083190
18.690000,-129.055587,-38.716676
18.695000,-137.280870,-41.184261
18.700000,-135.312777,-40.593833
18.705000,-123.524046,-37.057214
18.710000,-98.535390,-29.560617
18.715000,-90.700466,-27.210140
18.720000,-60.419721,-18.125916
18.725000,-34.050997,-10.215299
18.730000,-24.060435,-7.218130
18.735000,-34.359609,-10.307883
18.740000,5.647490,1.694247
18.745000,19.748265,5.924479
18.750000,39.168680,11.750604
18.755000,88.389134,26.516740
18.760000,123.154821,36.946446
18.765000,133.250249,39.975075
18.770000,137.219733,41.165920
18.775000,156.229254,46.868776
18.780000,158.279917,47.483975
18.785000,180.208157,54.062447
18.790000,204.594561,61.378368
18.795000,226.721018,68.016305
18.800000,247.396115,74.218835
18.805000,269.020461,80.706138
18.810000,275.738930,82.721679
18.815000,263.709991,79.112997
18.820000,267.686621,80.305986
18.825000,242.590720,72.777216
18.830000,220.685890,66.205767
18.835000,192.140828,57.642248
18.840000,189.673290,56.901987
18.845000,176.924514,53.077354
18.850000,164.230458,49.269137
18.855000,141.663344,42.499003
18.860000,137.636115,41.290835
18.865000,111.160453,33.348136
18.870000,62.148191,18.644457
18.875000,28.442189,8.532657
18.880000,6.380746,1.914224
18.885000,-21.473363,-6.442009
18.890000,-49.836026,-14.950808
18.895000,-53.218779,-15.965634
18.900000,-75.156227,-22.546868
18.905000,-89.268327,-26.780498
18.910000,-118.295643,-35.488693
18.915000,-136.001778,-40.800533
18.920000,-152.550032,-45.765010
18.925000,-152.543081,-45.762924
18.930000,-168.870218,-50.661065
18.935000,-182.327745,-54.698324
18.940000,-172.992381,-51.897714
18.945000,-169.981717,-50.994515
18.950000,-165.786249,-49.735875
18.955000,-149.730543,-44.919163
18.960000,-115.029126,-34.508738
18.965000,-97.315784,-29.194735
18.970000,-79.526789,-23.858037
18.975000,-64.766267,-19.429880
18.980000,-57.268261,-17.180478
18.985000,-31.137404,-9.341221
18.990000,-12.448430,-3.734529
18.995000,27.613828,8.284148
19.000000,51.105029,15.331509
19.005000,69.757353,20.927206
19.010000,92.929475,27.878843
19.015000,113.704281,34.111284
19.020000,126.026412,37.807924
19.025000,149.924833,44.977450
19.030000,190.534464,57.160339
19.035000,199.456075,59.836823
19.040000,200.477130,60.143139
19.045000,219.944331,65.983299
19.050000,224.262976,67.278893
19.055000,221.373837,66.412151
19.060000,233.845010,70.153503
19.065000,253.713130,76.113939
19.070000,238.954426,71.686328
19.075000,221.889077,66.566723
19.080000,217.483473,65.245042
19.085000,195.694787,58.708436
19.090000,172.754953,51.826486
19.095000,148.141302,44.442391
19.100000,137.167531,41.150259
19.105000,104.489889,31.346967
19.110000,79.052119,23.715636
19.115000,62.249532,18.674860
19.120000,55.645041,16.693512
19.125000,30.952028,9.285608
19.130000,17.723931,5.317179
19.135000,-4.310800,-1.293240
19.140000,-38.904409,-11.671323
19.145000,-71.072986,-21.321896
19.150000,-69.471398,-20.841419
19.155000,-89.093184,-26.727955
19.160000,-103.674839,-31.102452
19.165000,-117.836140,-35.350842
19.170000,-128.412070,-38.523621
19.175000,-168.351090,-50.505327
19.180000,-176.415686,-52.924706
19.185000,-177.055280,-53.116584
19.190000,-156.741016,-47.022305
19.195000,-144.299001,-43.289700
19.200000,-118.777681,-35.633304
19.205000,-108.831183,-32.649355
19.210000,-110.982370,-33.294711
19.215000,-114.195207,-34.258562
19.220000,-101.564218,-30.469265
19.225000,-93.869031,-28.160709
19.230000,-65.492028,-19.647608
19.235000,-45.699393,-13.709818
19.240000,-34.613683,-10.384105
19.245000,-22.780719,-6.834216
19.250000,-4.584317,-1.375295
19.255000,2.220828,0.666248
19.260000,44.014850,13.204455
19.265000,80.737710,24.221313
19.270000,113.522636,34.056791
19.275000,157.541030,47.262309
19.280000,198.179463,59.453839
19.285000,202.523837,60.757151
19.290000,229.771880,68.931564
19.295000,243.465592,73.039677
19.300000,243.749284,73.124785
19.305000,243.745828,73.123748
19.310000,239.822195,71.946658
19.315000,223.211859,66.963558
19.320000,216.439278,64.931783
19.325000,215.371632,64.611490
19.330000,199.950340,59.985102
19.335000,198.584777,59.575433
19.340000,198.224052,59.467216
19.345000,193.557598,58.067279
19.350000,175.842714,52.752814
19.355000,168.148136,50.444441
19.360000,143.604089,43.081227
19.365000,109.918265,32.975479
19.370000,76.918139,23.075442
19.375000,43.733724,13.120117
19.380000,4.900386,1.470116
19.385000,-2.871380,-0.861414
19.390000,-25.458980,-7.637694
19.395000,-57.992718,-17.397815
19.400000,-72.414559,-21.724368
19.405000,-72.537174,-21.761152
19.410000,-101.805121,-30.541536
19.415000,-104.602107,-31.380632
19.420000,-111.961570,-33.588471
19.425000,-128.512657,-38.553797
19.430000,-154.429813,-46.328944
19.435000,-158.828175,-47.648452
19.440000,-153.435767,-46.030730
19.445000,-155.467160,-46.640148
19.450000,-131.621473,-39.486442
19.455000,-124.344302,-37.303291
19.460000,-112.378270,-33.713481
19.465000,-105.021293,-31.506388
19.470000,-72.934475,-21.880342
19.475000,-63.807307,-19.142192
19.480000,-47.102963,-14.130889
19.485000,-18.974546,-5.692364
19.490000,-9.309836,-2.792951
19.495000,31.522407,9.456722
19.500000,53.285832,15.985750
19.505000,93.726238,28.117871
19.510000,107.003720,32.101116
19.515000,135.924668,40.777401
